-24.3998,782.425
-24.2998,780.952
-24.1998,779.461
-24.0998,777.948
-23.9998,776.415
-23.8998,774.863
-23.7998,773.29
-23.6998,771.697
-23.5998,770.085
-23.4998,768.452
-23.3998,766.8
-23.2998,765.129
-23.1998,763.438
-23.0998,761.727
-22.9998,759.997
-22.8998,758.248
-22.7998,756.48
-22.6998,754.693
-22.5998,752.886
-22.4998,751.061
-22.3998,749.216
-22.2998,747.353
-22.1998,745.471
-22.0998,743.571
-21.9998,741.652
-21.8998,739.714
-21.7998,737.758
-21.6998,735.784
-21.5998,733.792
-21.4998,731.781
-21.3998,729.752
-21.2998,727.705
-21.1998,725.641
-21.0998,723.558
-20.9998,721.458
-20.8998,719.34
-20.7998,717.204
-20.6998,715.05
-20.5998,712.88
-20.4998,710.691
-20.3998,708.486
-20.2999,706.263
-20.1999,704.023
-20.0999,701.766
-19.9999,699.492
-19.8999,697.201
-19.7999,694.892
-19.6999,692.568
-19.5999,690.226
-19.4999,687.868
-19.3999,685.493
-19.2999,683.102
-19.1999,680.694
-19.0999,678.27
-18.9999,675.829
-18.8999,673.373
-18.7999,670.9
-18.6999,668.411
-18.5999,665.906
-18.4999,663.385
-18.3999,660.849
-18.2999,658.296
-18.1999,655.728
-18.0999,653.144
-17.9999,650.545
-17.8999,647.93
-17.7999,645.3
-17.6999,642.654
-17.5999,639.993
-17.4999,637.317
-17.3999,634.626
-17.2999,631.92
-17.1999,629.199
-17.0999,626.462
-16.9999,623.711
-16.8999,620.946
-16.7999,618.165
-16.6999,615.37
-16.5999,612.56
-16.4999,609.736
-16.3999,606.897
-16.2999,604.044
-16.1999,601.177
-16.0999,598.295
-15.9999,595.4
-15.8999,592.49
-15.7999,589.567
-15.6999,586.63
-15.5999,583.678
-15.4999,580.713
-15.3999,577.734
-15.2999,574.742
-15.1999,571.736
-15.0999,568.716
-14.9999,565.683
-14.8999,562.637
-14.7999,559.578
-14.6999,556.505
-14.5999,553.419
-14.4999,550.32
-14.3999,547.208
-14.2999,544.083
-14.1999,540.945
-14.0999,537.795
-13.9999,534.631
-13.8999,531.456
-13.7999,528.267
-13.7,525.066
-13.6,521.853
-13.5,518.628
-13.4,515.389
-13.3,512.139
-13.2,508.877
-13.1,505.602
-13,502.316
-12.9,499.018
-12.8,495.707
-12.7,492.386
-12.6,489.052
-12.5,485.707
-12.4,482.35
-12.3,478.981
-12.2,475.601
-12.1,472.21
-12,468.808
-11.9,465.394
-11.8,461.969
-11.7,458.533
-11.6,455.086
-11.5,451.628
-11.4,448.159
-11.3,444.68
-11.2,441.189
-11.1,437.688
-11,434.177
-10.9,430.655
-10.8,427.122
-10.7,423.58
-10.6,420.026
-10.5,416.463
-10.4,412.89
-10.3,409.306
-10.2,405.712
-10.1,402.109
-10,398.495
-9.90001,394.872
-9.80001,391.239
-9.70001,387.597
-9.60001,383.945
-9.50002,380.283
-9.40002,376.612
-9.30002,372.931
-9.20002,369.242
-9.10002,365.543
-9.00002,361.835
-8.90002,358.118
-8.80003,354.391
-8.70003,350.656
-8.60003,346.912
-8.50003,343.16
-8.40003,339.398
-8.30003,335.628
-8.20004,331.849
-8.10004,328.062
-8.00004,324.267
-7.90004,320.463
-7.80004,316.651
-7.70004,312.831
-7.60004,309.002
-7.50005,305.166
-7.40005,301.321
-7.30005,297.469
-7.20005,293.609
-7.10005,289.741
-7.00005,285.865
-6.90005,281.982
-6.80006,278.091
-6.70006,274.193
-6.60006,270.287
-6.50006,266.374
-6.40006,262.454
-6.30006,258.527
-6.20007,254.592
-6.10007,250.651
-6.00007,246.702
-5.90007,242.747
-5.80007,238.785
-5.70007,234.816
-5.60007,230.841
-5.50008,226.859
-5.40008,222.87
-5.30008,218.875
-5.20008,214.874
-5.10008,210.867
-5.00008,206.853
-4.90009,202.833
-4.80009,198.808
-4.70009,194.776
-4.60009,190.738
-4.50009,186.695
-4.40009,182.645
-4.30009,178.591
-4.2001,174.53
-4.1001,170.464
-4.0001,166.393
-3.9001,162.316
-3.8001,158.234
-3.7001,154.147
-3.60011,150.055
-3.50011,145.957
-3.40011,141.855
-3.30011,137.748
-3.20011,133.636
-3.10011,129.519
-3.00011,125.398
-2.90012,121.272
-2.80012,117.142
-2.70012,113.007
-2.60012,108.867
-2.50012,104.724
-2.40012,100.576
-2.30013,96.4245
-2.20013,92.2689
-2.10013,88.109
-2.00013,83.9453
-1.90013,79.7781
-1.80013,75.6069
-1.70013,71.432
-1.60014,67.2539
-1.50014,63.0721
-1.40014,58.8868
-1.30014,54.6985
-1.20014,50.5067
-1.10014,46.3117
-1.00014,42.1139
-0.900146,37.9129
-0.800148,33.7089
-0.70015,29.5024
-0.600151,25.2929
-0.500153,21.0807
-0.400154,16.8662
-0.300156,12.6489
-0.200157,8.4291
-0.100159,4.2073
-0.000160217,0.00555614
0.0998383,18.3968
0.199837,36.8073
0.299835,55.2287
0.399834,73.6595
0.499832,92.0985
0.599831,110.548
0.699829,129.007
0.799828,147.475
0.899826,165.953
0.999825,184.44
1.09982,202.936
1.19982,221.442
1.29982,239.957
1.39982,258.482
1.49982,277.017
1.59982,295.559
1.69981,314.112
1.79981,332.675
1.89981,351.245
1.99981,369.827
2.09981,388.417
2.19981,407.016
2.2998,425.624
2.3998,444.243
2.4998,462.869
2.5998,481.506
2.6998,500.152
2.7998,518.806
2.8998,537.47
2.99979,556.143
3.09979,574.825
3.19979,593.517
3.29979,612.218
3.39979,630.926
3.49979,649.646
3.59978,668.374
3.69978,687.11
3.79978,705.856
3.89978,724.612
3.99978,743.375
4.09978,762.148
4.19978,780.931
4.29977,799.721
4.39977,818.521
4.49977,837.33
4.59977,856.147
4.69977,874.974
4.79977,893.81
4.89977,912.654
4.99976,931.508
5.09976,950.37
5.19976,969.24
5.29976,988.12
5.39976,1007.01
5.49976,1025.91
5.59975,1044.81
5.69975,1063.73
5.79975,1082.65
5.89975,1101.58
5.99975,1120.52
6.09975,1139.47
6.19975,1158.43
6.29974,1177.4
6.39974,1196.37
6.49974,1215.36
6.59974,1234.35
6.69974,1253.35
6.79974,1272.36
6.89973,1291.38
6.99973,1310.4
7.09973,1329.44
7.19973,1348.48
7.29973,1367.53
7.39973,1386.59
7.49973,1405.66
7.59972,1424.74
7.69972,1443.82
7.79972,1462.92
7.89972,1482.02
7.99972,1501.13
8.09972,1520.25
8.19971,1539.37
8.29971,1558.51
8.39971,1577.65
8.49971,1596.8
8.59971,1615.96
8.69971,1635.13
8.79971,1654.3
8.8997,1673.49
8.9997,1692.68
9.0997,1711.88
9.1997,1731.08
9.2997,1750.3
9.3997,1769.52
9.49969,1788.75
9.59969,1807.99
9.69969,1827.24
9.79969,1846.49
9.89969,1865.76
9.99969,1885.03
10.0997,1904.3
10.1997,1923.59
10.2997,1942.88
10.3997,1962.19
10.4997,1981.49
10.5997,2000.81
10.6997,2020.13
10.7997,2039.47
10.8997,2058.81
10.9997,2078.15
11.0997,2097.51
11.1997,2116.87
11.2997,2136.24
11.3997,2155.62
11.4997,2175
11.5997,2194.39
11.6997,2213.79
11.7997,2233.2
11.8997,2252.61
11.9997,2272.04
12.0997,2291.46
12.1997,2310.9
12.2997,2330.34
12.3997,2349.79
12.4996,2369.25
12.5996,2388.72
12.6996,2408.19
12.7996,2427.67
12.8996,2447.15
12.9996,2466.65
13.0996,2486.15
13.1996,2505.65
13.2996,2525.17
13.3996,2544.69
13.4996,2564.22
13.5996,2583.75
13.6996,2603.29
13.7996,2622.84
13.8996,2642.4
13.9996,2661.96
14.0996,2681.53
14.1996,2701.11
14.2996,2720.69
14.3996,2740.28
14.4996,2759.88
14.5996,2779.48
14.6996,2799.09
14.7996,2818.71
14.8996,2838.33
14.9996,2857.96
15.0996,2877.59
15.1996,2897.24
15.2996,2916.88
15.3996,2936.54
15.4996,2956.2
15.5996,2975.87
15.6996,2995.54
15.7996,3015.22
15.8996,3034.91
15.9996,3054.6
16.0996,3074.3
16.1996,3094.01
16.2996,3113.72
16.3996,3133.44
16.4996,3153.17
16.5996,3172.9
16.6996,3192.63
16.7996,3212.38
16.8996,3232.13
16.9996,3251.88
17.0996,3271.64
17.1996,3291.41
17.2996,3311.18
17.3996,3330.96
17.4996,3350.75
17.5996,3370.54
17.6996,3390.33
17.7996,3410.14
17.8996,3429.94
17.9996,3449.76
18.0996,3469.58
18.1996,3489.4
18.2996,3509.24
18.3996,3529.07
18.4996,3548.91
18.5996,3568.76
18.6996,3588.62
18.7996,3608.48
18.8996,3628.34
18.9995,3648.21
19.0995,3668.09
19.1995,3687.97
19.2995,3707.86
19.3995,3727.75
19.4995,3747.65
19.5995,3767.55
19.6995,3787.46
19.7995,3807.37
19.8995,3827.29
19.9995,3847.22
20.0995,3867.15
20.1995,3887.08
20.2995,3907.02
20.3995,3926.97
20.4995,3946.92
20.5995,3966.87
20.6995,3986.83
20.7995,4006.8
20.8995,4026.77
20.9995,4046.75
21.0995,4066.73
21.1995,4086.72
21.2995,4106.71
21.3995,4126.7
21.4995,4146.7
21.5995,4166.71
21.6995,4186.72
21.7995,4206.74
21.8995,4226.76
21.9995,4246.78
22.0995,4266.81
22.1995,4286.85
22.2995,4306.89
22.3995,4326.93
22.4995,4346.98
22.5995,4367.03
22.6995,4387.09
22.7995,4407.16
22.8995,4427.22
22.9995,4447.3
23.0995,4467.37
23.1995,4487.46
23.2995,4507.54
23.3995,4527.63
23.4995,4547.73
23.5995,4567.83
23.6995,4587.93
23.7995,4608.04
23.8995,4628.15
23.9995,4648.27
24.0995,4668.39
24.1995,4688.52
24.2995,4708.64
24.3995,4728.78
24.4995,4748.92
24.5995,4769.06
24.6995,4789.21
24.7995,4809.36
24.8995,4829.52
24.9995,4849.68
25.0995,4869.84
25.1995,4890.01
25.2995,4910.18
25.3995,4930.36
25.4995,4950.54
25.5994,4970.72
25.6994,4990.91
25.7994,5011.1
25.8994,5031.3
25.9994,5051.5
26.0994,5071.71
26.1994,5091.92
26.2994,5112.13
26.3994,5132.35
26.4994,5152.57
26.5994,5172.79
26.6994,5193.02
26.7994,5213.25
26.8994,5233.49
26.9994,5253.73
27.0994,5273.97
27.1994,5294.22
27.2994,5314.47
27.3994,5334.73
27.4994,5354.99
27.5994,5375.25
27.6994,5395.52
27.7994,5415.79
27.8994,5436.06
27.9994,5456.34
28.0994,5476.62
28.1994,5496.91
28.2994,5517.2
28.3994,5537.49
28.4994,5557.78
28.5994,5578.08
28.6994,5598.39
28.7994,5618.69
28.8994,5639
28.9994,5659.32
29.0994,5679.64
29.1994,5699.96
29.2994,5720.28
29.3994,5740.61
29.4994,5760.94
29.5994,5781.28
29.6994,5801.62
29.7994,5821.96
29.8994,5842.31
29.9994,5862.66
30.0994,5883.01
30.1994,5903.37
30.2994,5923.73
30.3994,5944.09
30.4994,5964.46
30.5994,5984.83
30.6994,6005.2
30.7994,6025.58
30.8994,6045.96
30.9994,6066.34
31.0994,6086.73
31.1994,6107.13
31.2994,6127.52
31.3994,6147.92
31.4994,6168.32
31.5994,6188.72
31.6994,6209.13
31.7994,6229.55
31.8994,6249.96
31.9994,6270.38
32.0993,6290.8
32.1993,6311.23
32.2993,6331.66
32.3993,6352.09
32.4993,6372.52
32.5993,6392.96
32.6993,6413.41
32.7993,6433.85
32.8993,6454.3
32.9993,6474.75
33.0993,6495.21
33.1993,6515.67
33.2993,6536.13
33.3993,6556.6
33.4993,6577.07
33.5993,6597.54
33.6993,6618.02
33.7993,6638.5
33.8993,6658.98
33.9993,6679.47
34.0993,6699.96
34.1993,6720.45
34.2993,6740.95
34.3993,6761.45
34.4993,6781.95
34.5993,6802.46
34.6993,6822.97
34.7993,6843.49
34.8993,6864.01
34.9993,6884.53
35.0993,6905.05
35.1993,6925.58
35.2993,6946.11
35.3993,6966.65
35.4993,6987.19
35.5993,7007.73
35.6993,7028.28
35.7993,7048.83
35.8993,7069.38
35.9993,7089.94
36.0993,7110.5
36.1993,7131.07
36.2993,7151.63
36.3993,7172.21
36.4993,7192.78
36.5993,7213.36
36.6993,7233.95
36.7993,7254.53
36.8993,7275.12
36.9993,7295.72
37.0993,7316.32
37.1993,7336.92
37.2993,7357.53
37.3993,7378.14
37.4993,7398.75
37.5993,7419.37
37.6993,7439.99
37.7993,7460.62
37.8993,7481.25
37.9993,7501.88
38.0993,7522.52
38.1993,7543.16
38.2993,7563.81
38.3993,7584.46
38.4993,7605.11
38.5993,7625.77
38.6992,7646.43
38.7992,7667.1
38.8992,7687.77
38.9992,7708.45
39.0992,7729.13
39.1992,7749.81
39.2992,7770.5
39.3992,7791.19
39.4992,7811.89
39.5992,7832.59
39.6992,7853.3
39.7992,7874.01
39.8992,7894.73
39.9992,7915.45
40.0992,7936.18
40.1992,7956.91
40.2992,7977.64
40.3992,7998.38
40.4992,8019.12
40.5992,8039.87
40.6992,8060.63
40.7992,8081.39
40.8992,8102.15
40.9992,8122.92
41.0992,8143.7
41.1992,8164.48
41.2992,8185.26
41.3992,8206.05
41.4992,8226.85
41.5992,8247.65
41.6992,8268.45
41.7992,8289.26
41.8992,8310.08
41.9992,8330.9
42.0992,8351.73
42.1992,8372.57
42.2992,8393.41
42.3992,8414.25
42.4992,8435.1
42.5992,8455.96
42.6992,8476.82
42.7992,8497.69
42.8992,8518.57
42.9992,8539.45
43.0992,8560.33
43.1992,8581.22
43.2992,8602.12
43.3992,8623.03
43.4992,8643.94
43.5992,8664.86
43.6992,8685.79
43.7992,8706.72
43.8992,8727.66
43.9992,8748.6
44.0992,8769.56
44.1992,8790.51
44.2992,8811.48
44.3992,8832.46
44.4992,8853.44
44.5992,8874.42
44.6992,8895.42
44.7992,8916.42
44.8992,8937.43
